Rating,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
2,3,0.15715293005769407,0.3861887772333491,0.359496587022578,0.8567705281317531,2.5303939518668623,2.4572211958365315,2.932299737741458,2.366792602104902,2.999999838581479,2.999993023599772,-0.3348760416278311,-1.8247685055832379,-1.757963657989944,2.6987706148626045,2.4931211201521664,2.279541121546977,2.893057404253753,-0.0637643603583076,-1.849308295535173,2.6987706148626045,2.4572211958365315,2.4020309665403268,0.27017404414411295,0.8125694154550915,0.6467568741395253
2,3,0.17864043601113233,0.3994667943648916,0.3820676411948,0.8565079048563853,2.5304038448235655,2.4572320943863306,2.9323368575178206,2.3668038597715544,2.999999920916909,2.999993053031035,-0.334781232770506,-1.8250602522726223,-1.760416689521526,2.6987602557254493,2.485819189155762,2.27949790813044,2.8930997674287378,-0.06376073229222552,-1.849342726351964,2.6987602557254493,2.4572320943863306,2.401978256756894,0.2701746629659123,0.8127569817626723,0.6529231971445301
3,3,0.09973272192971402,0.39082362511740276,0.7683460010246721,0.8559808512691081,2.5303687207555936,2.457182739900369,2.93229371232783,2.366761645142903,2.9999994868827287,2.9999927729228264,-0.33518366708895597,-1.8342623478686682,-1.755301468225391,2.6989267239787402,2.564723515443663,2.2793262872600937,2.893062779416188,-0.06375949518720958,-1.8010482483190569,2.6989267239787402,2.457182739900369,2.4022386527693396,0.2701769232118746,0.8125559775559025,0.6485931142866962
2,3,0.1984696596751429,0.41565899837759,0.49607753296909424,0.8561914611361308,2.5304214005083563,2.4572574100522853,2.932452231416235,2.366829230948023,3.000000076056202,2.9999932132141276,-0.3344610761411524,-1.82509311276909,-1.7616390408823681,2.698784432308474,2.5021522784567978,2.279552261176785,2.8923129539303742,-0.06381679789016766,-1.8463224306615131,2.698784432308474,2.4572574100522853,2.401731825735696,0.2701683217962801,0.8126697871138101,0.6570383281742835
2,3,0.058732325164770144,0.31158577915484487,0.518429054233349,0.8500208877219969,2.5307049238050667,2.4575645430178694,2.9340345977516504,2.367175158263392,3.0000012605355204,2.9999947679457915,-0.3395210655040532,-1.8404559228806598,-1.7519873247051683,2.6979099741015107,2.8579607545726096,2.27915752911019,2.8938726725496435,-0.06351958671080786,-1.8378154281991976,2.6979099741015107,2.4575645430178694,2.402413106846366,0.27026546280748165,0.8196824842386138,0.6155115700125086
2,3,0.04991840727194891,0.30164062303009026,0.4046889439512758,0.8520405293646756,2.5307652748248928,2.4574705270463113,2.9347322050314935,2.367262862971552,3.000001501171362,2.9999941372801193,-0.3434674494500289,-1.841397318541196,-1.7571144475129588,2.6975098639435044,2.795371076879843,2.2798672402866473,2.893885716570307,-0.06342785223517293,-1.84336846948849,2.6975098639435044,2.4574705270463113,2.401966540835546,0.27030776946646734,0.8215981382898824,0.62016233057349
2,3,0.04710727762176825,0.3075406032073581,0.46663249396244433,0.8517023364518077,2.530793149868916,2.4576960963680747,2.9350608310932937,2.367297840061447,3.000001597469605,2.999995321095351,-0.3532435815214919,-1.8418964909671867,-1.7580810742870454,2.6965002559102245,2.7532689243215756,2.279224578087545,2.8939082208930924,-0.06347714926725648,-1.8408991658351055,2.6965002559102245,2.4576960963680747,2.402050214158096,0.27028318448921307,0.8211336532570456,0.6264153278747211
2,3,0.05817133819569268,0.30732630990568793,0.38397594859089407,0.8523913083561179,2.5307072437779965,2.457574502638163,2.9341933492907626,2.367183351634306,3.00000137435255,2.999994831423077,-0.3400204454367608,-1.8392794948086266,-1.7506755604111126,2.6978721504792422,2.848126420434307,2.279205885893226,2.89377665043402,-0.06354159497675313,-1.8447817220799074,2.6978721504792422,2.457574502638163,2.402148164418001,0.2702605642032635,0.8187506045362526,0.6213428170168283
2,3,0.053699028457033615,0.3080843984562598,0.4631631368103437,0.8508522934399099,2.530788131490366,2.457683336026216,2.9349472716089755,2.3672829165864826,3.0000016889876937,2.9999952054887102,-0.13873500666623204,-1.8407536313749342,-1.7553465454791428,2.7239148280877727,2.7121261510211965,2.279208879910448,2.894004109969223,-0.06343125722612673,-1.8431408284398725,2.7239148280877727,2.457683336026216,2.4019321324986174,0.27029803417219456,0.822661920971688,0.6311844132907041
2,9,0.020130294162389085,0.34597695642319737,0.5273853256884522,0.8636287996389717,2.53050890262117,2.4573729787881025,2.942799507269544,2.366983079315761,2.9999993041296897,2.9999923823297987,-0.33557559469999276,-1.861259137294361,-1.81180381813631,2.698918055225909,2.5619939730034123,2.279441607839275,2.8918912861013153,-0.06373874373583245,-1.8429677346745101,2.698918055225909,2.4573729787881025,2.401693749383068,0.27029954287888763,0.8318682336056219,0.5905667209402491
2,9,-0.0074572810616810835,0.3525979784804074,0.3726294596595297,0.8631986676454141,2.5304412597880694,2.4572954751765255,2.942937423790267,2.3669274330823247,2.999999232139968,2.999992327824087,-0.33580393230417227,-1.8610559404898537,-1.8117480818474903,2.6987799660415157,2.4993162463608827,2.279576775601036,2.89223522374264,-0.06369468178616834,-1.8463709276901603,2.6987799660415157,2.4572954751765255,2.4017375134582726,0.27029318630837174,0.8352522468030855,0.5923131552964737
3,9,-0.004685678911805108,0.31990524586899044,0.38841894012748157,0.8622989769480769,2.530636558842671,2.457532682908014,2.9524040617548692,2.367192316319658,2.9999994116367903,2.9999924675837444,-0.33537649018848803,-1.86183679822641,-1.8110499382638559,2.6988985266310057,2.5554619907756924,2.279361770700965,2.8923552549028835,-0.06365643337434507,-1.8460823638178088,2.6988985266310057,2.457532682908014,2.4016162167481525,0.2703124757431441,0.8322011191876233,0.5796786875449165
2,9,-0.01610521547872368,0.3575425317035962,0.4397565160012185,0.8616994465190534,2.5305515631842956,2.4573964236793793,2.9434879467442663,2.3670295138584403,2.999999362666874,2.9999924043782604,-0.3355306266510038,-1.8610655981761148,-1.8118704704878672,2.6988448914705847,2.534225078547134,2.2791499585134076,2.8925341602416688,-0.06361212079927073,-1.8434230474560416,2.6988448914705847,2.4573964236793793,2.401734715529779,0.2703260082644897,0.8383555000393517,0.5909565929710496
2,9,0.09847487990284112,0.3031361269403369,0.46467698019361764,0.8436561255646505,2.5307703053645643,2.4576666461732177,2.955563174712055,2.3673802485520747,2.999999325338209,2.9999923721597885,-0.33562296205879916,-1.8642103915763828,-1.8162997787021977,2.6988176254880503,2.521065792097829,2.279338793978784,2.89121227624038,-0.0638029868323113,-1.8249924649338782,2.6988176254880503,2.4576666461732177,2.401991086794249,0.2704085961269188,0.8339715894316826,0.5762885120701395
2,9,0.05945212232635807,0.29904049928781035,0.47356929211067533,0.8434944132089264,2.5306440422432552,2.457713479883708,2.955563174712055,2.3674403346987147,2.9999992430550013,2.999992376283388,-0.33574545689477514,-1.8644108105721542,-1.8163682913839336,2.6988475009786943,2.535390154126049,2.279691641383663,2.89138581743014,-0.06376038734069651,-1.8183166731446299,2.6988475009786943,2.457713479883708,2.4020642109996997,0.2704185560430396,0.8354227065803393,0.5962695807766434
2,9,-0.012030249034761128,0.2825117938971039,0.32928079456173864,0.8431439034584295,2.530820127110377,2.457725896921232,2.955563174712055,2.367471752915178,2.9999993255998643,2.9999923759395872,-0.33558037656034695,-1.8644677979506994,-1.8165432605511629,2.6988638967141476,2.5423758898421336,2.279333796255022,2.890682381856684,-0.06392024753059837,-1.82514750902267,2.6988638967141476,2.457725896921232,2.401921923804608,0.2704295422552834,0.8362736733175002,0.5939615067892615
2,9,0.05478236228052962,0.2626003965556403,0.42557034461814996,0.8437161276950162,2.530692568013364,2.45754641388531,2.955563174712055,2.3672294430961407,2.9999992422870028,2.999992305754745,-0.3357640915520312,-1.8647326725656783,-1.8166736516617112,2.6988191789186144,2.5218676081864917,2.2791922835252487,2.890554747107358,-0.06394803974339242,-1.8344560350270465,2.6988191789186144,2.45754641388531,2.402280314817741,0.27041207177288235,0.8346848575132315,0.5762885120701395
3,9,0.10405479189068001,0.3125212121893481,0.65943890193263,0.8444811510128095,2.530808972901788,2.4577025656341838,2.955563174712055,2.367340490100098,2.999999369251013,2.999992403614824,-0.33555355626613936,-1.8639857352694276,-1.8163737682999657,2.698812295784804,2.5182626126963727,2.279267310610025,2.8900543965860614,-0.06395424708167388,-1.842804321133942,2.698812295784804,2.4577025656341838,2.4032015870847325,0.2701816056341312,0.8333542680937891,0.5776584270695111
3,9,-0.020924935313050036,0.28394082887513783,0.257058327172385,0.8491444973078849,2.5307118616361346,2.45768345793773,2.955563174712055,2.3674928761285874,2.999999249643678,2.9999923416264433,-0.33570302210762737,-1.8647457562197223,-1.8167323698902025,2.69889542638812,2.5543727846768194,2.279286746349501,2.8901476534301445,-0.06404841360250713,-1.8301291898621173,2.69889542638812,2.45768345793773,2.4020143686656863,0.2704374272514223,0.8375803909173778,0.5886139538661671
2,1,0.2344752978518049,0.46825915723220124,0.8447550665601588,0.8766007401455828,2.5309092496796466,2.4577613840387857,2.942189785954487,2.3672713139110027,2.999999914022957,2.999992777547955,-0.33525123661602635,-1.8600362414057074,-1.7728080895449048,2.698609064205856,2.2644138073990643,2.279005506489632,2.8937593990300434,-0.0635282125325707,-1.8257750919440179,2.698609064205856,2.4577613840387857,2.40186309083439,0.27026813010714124,0.8273151753355357,0.6044604941556713
2,1,0.19372570227516517,0.4387890157965088,0.7748673651735445,0.8769495137214586,2.5308646031935083,2.4577206422473012,2.9422899913608647,2.3672748307505587,2.9999998331852793,2.9999927372104604,-0.3353126791267633,-1.8601972340404014,-1.7708469607822892,2.6986147437942067,2.2808207022680738,2.279046273078491,2.893741013486849,-0.06351577092914375,-1.826964896895014,2.6986147437942067,2.4577206422473012,2.40192350372116,0.2702753932997633,0.8274269112214614,0.6039299113680946
2,1,0.10906863455756649,0.369917855533719,0.4073180702867876,0.8788018986347798,2.5310042248324853,2.457674620704846,2.9422617622237897,2.367262265948841,2.9999998264975787,2.999992581981331,-0.3351095132194446,-1.8615790632623612,-1.779691098520545,2.698691709666068,2.4214298805658037,2.2788933222917147,2.8937141797711137,-0.06351247510593973,-1.8465727913925916,2.698691709666068,2.457674620704846,2.4022321147331236,0.27027877516915544,0.8270678704927474,0.6025054520261308
2,1,0.1524938753255351,2.04926706057632,0.4080647653661742,0.8782216335130854,2.5308838526248647,2.4576414165028653,2.9418301245681966,2.3672411679477543,2.9999998578975124,2.9999926612816457,-0.3351973532971315,-1.8602104860398625,-1.77776274269775,2.698646899164994,2.3539925692173047,2.2788553839370187,2.893853786781324,-0.06361286116870377,-0.7559570039001859,2.698646899164994,2.4576414165028653,2.4018757712134535,0.2702223411502656,0.8250411580141952,0.6066371307285157
0,10,0.18474420245944434,0.48471895013402777,0.35023415045677847,0.8741959013661563,2.5304704098631157,2.4573251811180428,2.9292833471552044,2.3669255843118147,2.999999523255413,2.999992570434458,-0.33544380786049427,-1.853395484403349,-1.5841999919994827,2.6987197319817113,2.4517936735091963,2.2795898855681553,2.894033611738968,-0.06322560546368164,-1.8441793726911364,2.6987197319817113,2.4573251811180428,2.4018018441522058,0.27038832754781505,0.8148440404024209,0.8210458489198201
0,10,0.19269286653956663,0.4883398894301517,0.438998510142891,0.8741853487384981,2.530484203556593,2.4573427728715287,2.9293226670727246,2.3669302847696443,2.9999995622681097,2.9999926038730216,-0.3353083887851108,-1.8533746161641311,-1.5913870726813768,2.6987664379134078,2.4902348450606517,2.2795762639766526,2.8940870579644566,-0.06302164857670671,-1.836067441866439,2.6987664379134078,2.4573427728715287,2.401748520796827,0.270473464584773,0.8159933295012356,0.830386250414496
0,10,0.04834254200772201,0.39265970044418913,0.3474103786666698,0.8741378627161952,2.530484203556593,2.4573427728715287,2.9293226670727246,2.3669302847696443,2.9999997295313605,2.9999928822771094,-0.3352146758760783,-1.8488359523170161,-1.5834352564767535,2.6986985667111516,2.4295119976581594,2.2795762639766526,2.8940870579644566,-0.06302164857670671,-1.8361009635813486,2.6986985667111516,2.4573427728715287,2.401485657110686,0.270473464584773,0.8159933295012356,0.701275604281554
0,10,0.17452509308645142,0.47578257616904684,0.3477103089761403,0.887650132730839,2.5304709392337306,2.4573228875447253,2.9292578877514037,2.36692254099424,2.999999416383675,2.999992481689728,-0.3355295953217629,-1.856604116603997,-1.6365081405071913,2.698767342784129,2.490866604766362,2.279562124838186,2.894033698429864,-0.06314549783530088,-1.8407698408554511,2.698767342784129,2.4573228875447253,2.402148669514644,0.27042425149644916,0.81606518062799,0.7286340844421973
2,9,0.11302172475850461,0.35585949726114374,0.34626147507387534,0.8679089833733058,2.5305921041591684,2.457471587405119,2.934540267081632,2.3671414906502646,2.9999993672177663,2.9999924947393604,-0.33542128170242497,-1.861814771497558,-1.8150548650990075,2.6989404059458777,2.5690252173545423,2.279490951285187,2.8902071719799522,-0.0640037353702453,-1.848262222352365,2.6989401486131683,2.457590106499993,2.4016662800244046,0.2703510667546587,0.8250465520819414,0.6265465254160703
3,9,-0.0628220396866099,0.28349339915526955,0.2702508763827524,0.8638509016850987,2.5305622070504934,2.457435255721869,2.9341189457811705,2.367136021900995,2.9999993581827242,2.999992544471345,-0.33544270863510933,-1.8613945827431242,-1.8150201110533133,2.6989383752271188,2.5683413754665776,2.279505841181156,2.888889352249411,-0.06415439817959948,-1.8489787260171004,2.69893823832203,2.4575639511284373,2.401545545078803,0.27028035860041333,0.8222509374316956,0.6177118268429048
2,9,0.08271213251662866,0.34132014360241747,0.3595596270669353,0.8641527849338069,2.530626099228761,2.4575099493162234,2.934788990027092,2.3671641133378998,2.999999418364251,2.9999925342483547,-0.33536859774158917,-1.8615680032366142,-1.8151669382148456,2.6988943052572165,2.554177574350409,2.279456762884682,2.8905433321737433,-0.06394297601808843,-1.8481469098737584,2.6988940499125946,2.4576238745351553,2.4015852163249467,0.2703518732269982,0.8263755436288946,0.6184966055131537
3,9,-0.0076711800373093384,0.324513301829823,0.5541619682496061,0.858198731342533,2.5305504970147084,2.457413325168468,2.9338916373385393,2.367116133592757,2.999999356157804,2.999992535860234,-0.33546006033187875,-1.8611713179904892,-1.8149680567869046,2.698925574558018,2.5644179474578954,2.279442849399043,2.892234148581365,-0.06361061140179033,-1.8324937735958746,2.6989255069584277,2.4575612461672764,2.401472543591307,0.2703762829166539,0.8287261133747024,0.621861320023717
2,9,0.019547166730323955,0.308104462819886,0.282536089764184,0.8622260576204167,2.530603386879374,2.45748818796643,2.934638508826569,2.3671650952458636,2.999999395421965,2.9999925368140734,-0.33537503788490086,-1.8615405872596418,-1.8150737532139878,2.6989279023266137,2.565249599700847,2.2795072811780233,2.8906435150559533,-0.06392669456484412,-1.8502813318202527,2.698927684571353,2.457611295875778,2.4014983642623107,0.27038450643663786,0.8285132832064637,0.625407934939595
2,9,0.06224715261697329,0.3507518497510135,0.3163488220669517,0.8669572715897287,2.530547905054167,2.4574196664470502,2.9337703941228273,2.367082015140953,2.9999993533440743,2.9999924877888278,-0.33547485796146415,-1.861167165083875,-1.8147623687052503,2.698916941427436,2.561804769759307,2.279530093999914,2.891147373451491,-0.06379078212203104,-1.8489560329047563,2.6989167196934467,2.4575214817238415,2.401619071527877,0.2705029724775597,0.8307108116206173,0.6371168147657351
2,9,0.038617410864108845,0.362567210918682,0.5254020078205373,0.8775979889976955,2.530821498615922,2.4577315347264506,2.9438710184596926,2.3674705106789626,3.0000000290970545,2.9999932383260974,-0.3336543919329109,-1.8577877586634781,-1.8101298096029117,2.6990349379165877,2.589039236282938,2.2793474132257905,2.8920870903965246,-0.05657983430688762,-1.548271128245769,2.69903972771494,2.4578366176551185,2.4009169141259408,0.27809200322175054,0.8358615208088229,0.5875656752803259
0,7,0.5866338728716227,0.8043627217277747,0.9411641504015914,0.8592867083178283,2.528806095327045,2.4558878615489093,2.9514826806036183,2.366228744238412,2.9999973284053914,2.9999912763045122,-0.4294880534651389,-1.8611680435263385,-1.8006885399940136,2.711418865293612,2.709340590222657,2.2779254373917825,2.8948530134153816,-0.12339848618725299,-0.2999427303133638,2.711418865293612,2.4558878615489093,2.401086300970403,0.24966616602859054,0.7775412101563424,0.6510131679930039
0,7,0.4991732661779776,0.6964589326615123,0.4870265623876592,0.8462433791395889,2.529161585595636,2.4561622615605283,2.951638118139083,2.3663865010381477,2.9999977560850297,2.9999914698887045,-0.3460465377173224,-1.861232240826224,-1.8027312793564916,2.7004067498891344,2.6776534806156778,2.277993113619694,2.8945578656425988,-0.18367383811759155,-0.39190478695639314,2.7004067498891344,2.4561622615605283,2.400810743083276,0.22761427080420898,0.7346048323770453,0.6321746886569284
0,7,0.3161007672207278,0.5800950632643258,0.6713831194223835,0.8456620103370567,2.5256446372154073,2.4533471954761006,2.948397049621824,2.363846947126401,2.999995047909228,2.9999898210787843,-0.3242165170431843,-1.8626155191096174,-1.8061060524004133,2.6975237359191837,2.7966069552398265,2.2778918561590458,2.8946857796665744,-0.09733975751457502,-0.3547209627243245,2.6975237359191837,2.4533471954761006,2.400767029453807,0.2578791775178295,0.7835622249258856,0.5995255595603622
1,7,0.4579297150424399,0.6835478622929894,0.6134813640819708,0.8564747424960585,2.5211877239725484,2.449671894290192,2.9451383817081913,2.360556618382497,2.9999953461255964,2.9999901505673376,-0.3610960671686852,-1.8648479861562768,-1.812070683667967,2.7001414653059457,2.67184926731833,2.2779422905790008,2.894598129825514,-0.1864856807688278,-0.2853890775543758,2.7001414653067917,2.449671894290192,2.400750719537256,0.22718337451900772,0.6172481279692704,0.6325320392984328
2,9,0.03454855008123656,0.351059954908161,0.2630346776482056,1.8464176642052184,2.654801706972358,2.6151929325631262,2.955563174712055,2.5467957058103248,2.9999994935847654,2.999992538895434,-0.33570551000060544,-1.8668708243468073,-1.8182484811092214,2.698573949355154,2.1213711850757138,2.2795928010430306,2.8921128468452495,-0.06373016980449632,-1.8329876851086035,2.698573949355154,2.6151929325631262,2.402043757300434,0.2702738264371305,2.0243904354120072,0.5921084967485721
3,9,0.06079006979856429,0.37591629067395044,0.22429780019062653,1.5237543383512533,2.5787923474257983,2.5190715110411666,2.955563174712055,2.43890833522076,2.9999994967920243,2.9999925317282057,-0.33568898525737795,-1.866844503934745,-1.8182326576425754,2.6985830098601333,2.1673640454917775,2.279543053845938,2.892313962986135,-0.06370027370722361,-1.831576083243929,2.6985830098601333,2.5190715110411666,2.4018678057087097,0.2702774270598903,1.638051119478706,0.5872638778384448
2,9,0.00932021439743043,0.3306489161969656,0.22636423206998044,0.8753416963081216,2.5307677562892845,2.457742981858864,2.9450472924578617,2.3674098122857004,2.9999993094874813,2.999992388978864,-0.33567430673552995,-1.8643651057479913,-1.8165490056360853,2.6987891923012213,2.505092296909977,2.2796922768062067,2.8908068730970107,-0.06390008488262958,-1.8436374005476777,2.6987891923012213,2.457742981858864,2.4022760726896557,0.27025441394371724,0.8301741108391092,0.5915393832642776
0,9,-0.06340136586832242,0.2866814117133834,0.2364728597378967,0.8607367666220526,2.5304725632489986,2.457317932190014,2.955563174712055,2.367205866063342,2.9999991941977826,2.999992283645586,-0.33574235103107825,-1.8632953367904828,-1.8160251586076928,2.6990593641713874,2.5968898213927543,2.2794724112725366,2.891504295816137,-0.06375510091587809,-1.849452007126038,2.6990593641713874,2.457317932190014,2.401697124668233,0.2703771205369506,0.831202675665132,0.5808423386977888
0,9,-0.07332192933430363,0.2810414156268895,0.2466627142451697,0.8646724529953889,2.530420609158145,2.4572438527425193,2.955563174712055,2.3670495420401694,2.9999991585428183,2.9999922545103237,-0.33584647696193487,-1.8631971918600698,-1.8157780529441643,2.69902057340739,2.5890129779196283,2.279426650746226,2.8907631845229695,-0.06390389914997707,-1.8479394745535707,2.69902057340739,2.4572438527425193,2.401727685834306,0.2703121033522601,0.8264673430430239,0.5874263134851383
0,9,-0.020650521623298446,0.29046469249256057,0.21998219953816153,0.862434360342405,2.5303932810790344,2.457150100849799,2.955563174712055,2.3669198521293695,2.9999991364858127,2.9999922064153886,-0.3358918089948495,-1.8632884231943692,-1.8159325980584475,2.6990591346894206,2.5968461372566427,2.276891061690644,2.8899370815434193,-0.06403355081778915,-1.8501036842722787,2.6990591346894206,2.457150100849799,2.402374160910886,0.27031539459693166,0.8266377339151649,0.581788645957117
3,9,-0.022224803200543333,0.30593510392783924,0.2714321473029234,0.8606675222000285,2.5305406218542568,2.457420294379804,2.9516283554358775,2.367038066434876,2.999999276540312,2.999992357421561,-0.33560859149747185,-1.8626054488652042,-1.8152972251214852,2.698951134953427,2.571907190905222,2.279666091953228,2.8916468064986267,-0.0637376986689465,-1.8468121504396098,2.698951134953427,2.457420294379804,2.4019259907074475,0.27035936450072007,0.8273957766715042,0.5872985043725674
3,9,-0.0773630385986556,0.27796106627552836,0.2349361883389134,0.8628453813353829,2.5305230720921,2.457412485869423,2.955563174712055,2.367169791472524,2.999999239560858,2.9999923422633032,-0.3356604145497375,-1.8631008287102058,-1.8156871993689025,2.6990001422742305,2.584423238646736,2.2797516031732257,2.890173120066148,-0.06398417585991735,-1.8482454475864925,2.6990001422742305,2.457412485869423,2.4017775802634462,0.2702825440009614,0.8239508802958175,0.5849330256297617
0,3,0.14339906064602873,0.41084121074792923,0.7873835968094544,0.8449922264852693,2.53046474812066,2.4573203009727407,2.9356706074861947,2.367043767437787,2.9999994061795996,2.9999925580404865,-0.33877123110227253,-1.8565166391943158,-1.7500535160761739,2.696086585625544,2.7465134880480697,2.2796350065719615,2.893397805342581,-0.06387191520861353,-1.8259458150012884,2.696086585625544,2.4573203009727407,2.402377984861417,0.270102521574903,0.8142226086084127,0.7111496113465962
0,3,0.32491799341532956,0.5410969413521616,1.014963493058504,0.8455550189923879,2.530460862982648,2.4573373480077034,2.936756528388624,2.3670945824754432,2.99999956233429,2.9999926784610778,-0.33796915605546946,-1.851338160687843,-1.7111830682284552,2.6972634605621124,2.778343817308125,2.2796018134503577,2.894036963881288,-0.06380986977538394,-1.8312116422256557,2.6972634605621124,2.4573373480077034,2.402301347987579,0.27012631614329996,0.8178529321335902,0.8156180011952902
